dataset_group,experiment,run,root,root_id,method,candidate_count,root_rank,top2_hit,top5_hit,acc,top_services,root_score,run_dir
sockshop_mesh_extended,el_e4,run04,payment,5,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run04
sockshop_mesh_extended,el_e4,run04,payment,5,pearson_entry_abs,6,6,0.0,0.0,0.2857,catalogue > orders > user > shipping > carts > payment,0.3954481052602788,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run04
sockshop_mesh_extended,el_e4,run04,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > catalogue > shipping > user > carts > orders,1.0085946689665963,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run04
sockshop_mesh_extended,el_e4,run05,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run05
sockshop_mesh_extended,el_e4,run05,payment,5,dycause,6,4,0.0,1.0,0.5714,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run05
sockshop_mesh_extended,el_e4,run05,payment,5,pearson_entry_abs,6,5,0.0,1.0,0.4286,user > orders > carts > catalogue > payment > shipping,0.5744021404923535,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run05
sockshop_mesh_extended,el_e4,run05,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > user > shipping > catalogue > orders > carts,2.3828886714159716,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run05
sockshop_mesh_extended,el_e4,run06,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run06
sockshop_mesh_extended,el_e4,run06,payment,5,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run06
sockshop_mesh_extended,el_e4,run06,payment,5,pearson_entry_abs,6,6,0.0,0.0,0.2857,orders > shipping > user > catalogue > carts > payment,0.21738457014437174,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run06
sockshop_mesh_extended,el_e4,run06,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > carts > orders > shipping > user > catalogue,1.7050427538762476,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run06
sockshop_mesh_extended,el_e4,run07,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run07
sockshop_mesh_extended,el_e4,run07,payment,5,dycause,6,6,0.0,0.0,0.2857,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run07
sockshop_mesh_extended,el_e4,run07,payment,5,pearson_entry_abs,6,6,0.0,0.0,0.2857,catalogue > orders > carts > user > shipping > payment,0.1372332534852155,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run07
sockshop_mesh_extended,el_e4,run07,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > catalogue > carts > orders > user > shipping,4.562285604975007,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run07
sockshop_mesh_extended,el_e4,run08,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run08
sockshop_mesh_extended,el_e4,run08,payment,5,dycause,6,7,0.0,0.0,0.1429,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run08
sockshop_mesh_extended,el_e4,run08,payment,5,pearson_entry_abs,6,6,0.0,0.0,0.2857,user > catalogue > carts > orders > shipping > payment,0.4804593067734545,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run08
sockshop_mesh_extended,el_e4,run08,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > catalogue > orders > user > carts > shipping,4.280016084142789,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run08
sockshop_mesh_extended,el_e4,run09,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run09
sockshop_mesh_extended,el_e4,run09,payment,5,dycause,6,7,0.0,0.0,0.1429,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run09
sockshop_mesh_extended,el_e4,run09,payment,5,pearson_entry_abs,6,6,0.0,0.0,0.2857,catalogue > carts > shipping > orders > user > payment,0.38151151573791425,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run09
sockshop_mesh_extended,el_e4,run09,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > orders > carts > catalogue > shipping > user,3.609909341833789,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run09
sockshop_mesh_extended,el_e4,run10,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run10
sockshop_mesh_extended,el_e4,run10,payment,5,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run10
sockshop_mesh_extended,el_e4,run10,payment,5,pearson_entry_abs,6,6,0.0,0.0,0.2857,catalogue > orders > user > shipping > carts > payment,0.48504003304317667,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run10
sockshop_mesh_extended,el_e4,run10,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > orders > user > catalogue > shipping > carts,5.283567151844648,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e4\run10
sockshop_mesh_extended,el_e5,run01,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run01
sockshop_mesh_extended,el_e5,run01,orders,4,dycause,6,1,1.0,1.0,1.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run01
sockshop_mesh_extended,el_e5,run01,orders,4,pearson_entry_abs,6,3,0.0,1.0,0.7143,catalogue > user > orders > carts > payment > shipping,0.4968141168227684,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run01
sockshop_mesh_extended,el_e5,run01,orders,4,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,orders > payment > user > catalogue > carts > shipping,4.910688746800165,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run01
sockshop_mesh_extended,el_e5,run02,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run02
sockshop_mesh_extended,el_e5,run02,orders,4,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run02
sockshop_mesh_extended,el_e5,run02,orders,4,pearson_entry_abs,6,4,0.0,1.0,0.5714,user > catalogue > shipping > orders > payment > carts,0.6390396319146866,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run02
sockshop_mesh_extended,el_e5,run02,orders,4,anomaly_z_mean_shift,6,2,1.0,1.0,0.8571,user > orders > catalogue > shipping > carts > payment,4.673416556944183,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run02
sockshop_mesh_extended,el_e5,run03,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run03
sockshop_mesh_extended,el_e5,run03,orders,4,dycause,6,5,0.0,1.0,0.4286,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run03
sockshop_mesh_extended,el_e5,run03,orders,4,pearson_entry_abs,6,4,0.0,1.0,0.5714,catalogue > user > carts > orders > payment > shipping,0.5532630963452475,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run03
sockshop_mesh_extended,el_e5,run03,orders,4,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,orders > carts > payment > catalogue > shipping > user,5.415567076831424,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run03
sockshop_mesh_extended,el_e5,run04,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run04
sockshop_mesh_extended,el_e5,run04,orders,4,dycause,6,6,0.0,0.0,0.2857,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run04
sockshop_mesh_extended,el_e5,run04,orders,4,pearson_entry_abs,6,5,0.0,1.0,0.4286,carts > catalogue > user > payment > orders > shipping,0.6303876105474889,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run04
sockshop_mesh_extended,el_e5,run04,orders,4,anomaly_z_mean_shift,6,4,0.0,1.0,0.5714,carts > user > catalogue > orders > payment > shipping,4.647739978314171,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run04
sockshop_mesh_extended,el_e5,run05,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run05
sockshop_mesh_extended,el_e5,run05,orders,4,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run05
sockshop_mesh_extended,el_e5,run05,orders,4,pearson_entry_abs,6,5,0.0,1.0,0.4286,user > catalogue > shipping > payment > orders > carts,0.5292682751662475,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run05
sockshop_mesh_extended,el_e5,run05,orders,4,anomaly_z_mean_shift,6,2,1.0,1.0,0.8571,carts > orders > user > shipping > catalogue > payment,0.34653792107055525,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run05
sockshop_mesh_extended,el_e5,run06,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run06
sockshop_mesh_extended,el_e5,run06,orders,4,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run06
sockshop_mesh_extended,el_e5,run06,orders,4,pearson_entry_abs,6,2,1.0,1.0,0.8571,user > orders > catalogue > payment > shipping > carts,0.68899579150656,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run06
sockshop_mesh_extended,el_e5,run06,orders,4,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,orders > carts > payment > user > catalogue > shipping,5.245404384043194,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run06
sockshop_mesh_extended,el_e5,run07,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run07
sockshop_mesh_extended,el_e5,run07,orders,4,dycause,6,2,1.0,1.0,0.8571,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run07
sockshop_mesh_extended,el_e5,run07,orders,4,pearson_entry_abs,6,3,0.0,1.0,0.7143,catalogue > user > orders > payment > shipping > carts,0.6728146484707672,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run07
sockshop_mesh_extended,el_e5,run07,orders,4,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,orders > payment > carts > user > catalogue > shipping,2.0630854909571728,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run07
sockshop_mesh_extended,el_e5,run08,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run08
sockshop_mesh_extended,el_e5,run08,orders,4,dycause,6,3,0.0,1.0,0.7143,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run08
sockshop_mesh_extended,el_e5,run08,orders,4,pearson_entry_abs,6,4,0.0,1.0,0.5714,user > catalogue > shipping > orders > payment > carts,0.8165156846323509,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run08
sockshop_mesh_extended,el_e5,run08,orders,4,anomaly_z_mean_shift,6,3,0.0,1.0,0.7143,catalogue > user > orders > shipping > payment > carts,6.672309055127129,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run08
sockshop_mesh_extended,el_e5,run09,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run09
sockshop_mesh_extended,el_e5,run09,orders,4,dycause,6,3,0.0,1.0,0.7143,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run09
sockshop_mesh_extended,el_e5,run09,orders,4,pearson_entry_abs,6,5,0.0,1.0,0.4286,payment > catalogue > user > carts > orders > shipping,0.5148835563586422,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run09
sockshop_mesh_extended,el_e5,run09,orders,4,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,orders > payment > catalogue > carts > shipping > user,2.019175839553582,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run09
sockshop_mesh_extended,el_e5,run10,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run10
sockshop_mesh_extended,el_e5,run10,orders,4,dycause,6,4,0.0,1.0,0.5714,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run10
sockshop_mesh_extended,el_e5,run10,orders,4,pearson_entry_abs,6,3,0.0,1.0,0.7143,user > catalogue > orders > shipping > payment > carts,0.7081347941411592,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run10
sockshop_mesh_extended,el_e5,run10,orders,4,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,orders > user > catalogue > shipping > carts > payment,3.5511848534280093,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e5\run10
sockshop_mesh_extended,el_e6,run01,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e6\run01
sockshop_mesh_extended,el_e6,run01,orders,4,dycause,6,7,0.0,0.0,0.1429,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e6\run01
sockshop_mesh_extended,el_e6,run01,orders,4,pearson_entry_abs,6,6,0.0,0.0,0.2857,shipping > catalogue > user > payment > carts > orders,0.3921742941408826,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e6\run01
sockshop_mesh_extended,el_e6,run01,orders,4,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,orders > carts > catalogue > user > shipping > payment,3.926235714849964,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e6\run01
sockshop_mesh_extended,el_e7,run01,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e7\run01
sockshop_mesh_extended,el_e7,run01,orders,4,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e7\run01
sockshop_mesh_extended,el_e7,run01,orders,4,pearson_entry_abs,6,5,0.0,1.0,0.4286,user > catalogue > payment > shipping > orders > carts,0.5346447940216108,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e7\run01
sockshop_mesh_extended,el_e7,run01,orders,4,anomaly_z_mean_shift,6,5,0.0,1.0,0.4286,payment > catalogue > user > shipping > orders > carts,0.18764170855591686,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e7\run01
sockshop_mesh_extended,el_e8,run01,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e8\run01
sockshop_mesh_extended,el_e8,run01,orders,4,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e8\run01
sockshop_mesh_extended,el_e8,run01,orders,4,pearson_entry_abs,6,1,1.0,1.0,1.0,orders > user > payment > carts > catalogue > shipping,0.508402133422364,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e8\run01
sockshop_mesh_extended,el_e8,run01,orders,4,anomaly_z_mean_shift,6,4,0.0,1.0,0.5714,shipping > carts > payment > orders > catalogue > user,0.16539035614742753,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e8\run01
sockshop_mesh_extended,el_e9,run01,orders,4,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e9\run01
sockshop_mesh_extended,el_e9,run01,orders,4,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e9\run01
sockshop_mesh_extended,el_e9,run01,orders,4,pearson_entry_abs,6,2,1.0,1.0,0.8571,user > orders > catalogue > payment > carts > shipping,0.23250131850407202,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e9\run01
sockshop_mesh_extended,el_e9,run01,orders,4,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,orders > user > catalogue > shipping > carts > payment,1.0946788718855665,D:\project\homework\sockshop\data\sockshop_mesh_extended\el_e9\run01
sockshop_mesh_extended,mesh_e1,run01,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run01
sockshop_mesh_extended,mesh_e1,run01,payment,5,dycause,6,2,1.0,1.0,0.8571,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run01
sockshop_mesh_extended,mesh_e1,run01,payment,5,pearson_entry_abs,6,1,1.0,1.0,1.0,payment > carts > orders > user > catalogue > shipping,0.2140043901784635,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run01
sockshop_mesh_extended,mesh_e1,run01,payment,5,anomaly_z_mean_shift,6,4,0.0,1.0,0.5714,shipping > catalogue > user > payment > carts > orders,0.20023837756688695,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run01
sockshop_mesh_extended,mesh_e1,run02,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run02
sockshop_mesh_extended,mesh_e1,run02,payment,5,dycause,6,1,1.0,1.0,1.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run02
sockshop_mesh_extended,mesh_e1,run02,payment,5,pearson_entry_abs,6,2,1.0,1.0,0.8571,carts > payment > shipping > user > catalogue > orders,0.3119598547972591,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run02
sockshop_mesh_extended,mesh_e1,run02,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > catalogue > carts > orders > user > shipping,0.5532828371422738,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run02
sockshop_mesh_extended,mesh_e1,run03,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run03
sockshop_mesh_extended,mesh_e1,run03,payment,5,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run03
sockshop_mesh_extended,mesh_e1,run03,payment,5,pearson_entry_abs,6,4,0.0,1.0,0.5714,user > catalogue > orders > payment > carts > shipping,0.2446830170505661,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run03
sockshop_mesh_extended,mesh_e1,run03,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > catalogue > user > orders > carts > shipping,6.398076847509933,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run03
sockshop_mesh_extended,mesh_e1,run04,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run04
sockshop_mesh_extended,mesh_e1,run04,payment,5,dycause,6,1,1.0,1.0,1.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run04
sockshop_mesh_extended,mesh_e1,run04,payment,5,pearson_entry_abs,6,3,0.0,1.0,0.7143,shipping > catalogue > payment > user > carts > orders,0.15964845900314506,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run04
sockshop_mesh_extended,mesh_e1,run04,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > carts > shipping > catalogue > user > orders,0.4735216481022339,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run04
sockshop_mesh_extended,mesh_e1,run05,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run05
sockshop_mesh_extended,mesh_e1,run05,payment,5,dycause,6,1,1.0,1.0,1.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run05
sockshop_mesh_extended,mesh_e1,run05,payment,5,pearson_entry_abs,6,1,1.0,1.0,1.0,payment > carts > user > catalogue > shipping > orders,0.3405470545364661,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run05
sockshop_mesh_extended,mesh_e1,run05,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > orders > catalogue > shipping > user > carts,0.717732925854468,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run05
sockshop_mesh_extended,mesh_e1,run06,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run06
sockshop_mesh_extended,mesh_e1,run06,payment,5,dycause,6,1,1.0,1.0,1.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run06
sockshop_mesh_extended,mesh_e1,run06,payment,5,pearson_entry_abs,6,2,1.0,1.0,0.8571,user > payment > orders > carts > catalogue > shipping,0.12344009211496178,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run06
sockshop_mesh_extended,mesh_e1,run06,payment,5,anomaly_z_mean_shift,6,3,0.0,1.0,0.7143,catalogue > shipping > payment > orders > carts > user,0.455592354812537,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run06
sockshop_mesh_extended,mesh_e1,run07,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run07
sockshop_mesh_extended,mesh_e1,run07,payment,5,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run07
sockshop_mesh_extended,mesh_e1,run07,payment,5,pearson_entry_abs,6,5,0.0,1.0,0.4286,catalogue > user > carts > orders > payment > shipping,0.5777960947477048,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run07
sockshop_mesh_extended,mesh_e1,run07,payment,5,anomaly_z_mean_shift,6,6,0.0,0.0,0.2857,carts > user > catalogue > orders > shipping > payment,0.05215681043488015,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run07
sockshop_mesh_extended,mesh_e1,run08,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run08
sockshop_mesh_extended,mesh_e1,run08,payment,5,dycause,6,6,0.0,0.0,0.2857,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run08
sockshop_mesh_extended,mesh_e1,run08,payment,5,pearson_entry_abs,6,5,0.0,1.0,0.4286,orders > shipping > user > catalogue > payment > carts,0.5724960407668914,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run08
sockshop_mesh_extended,mesh_e1,run08,payment,5,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,payment > orders > shipping > catalogue > carts > user,0.6462071260581753,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run08
sockshop_mesh_extended,mesh_e1,run09,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run09
sockshop_mesh_extended,mesh_e1,run09,payment,5,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run09
sockshop_mesh_extended,mesh_e1,run09,payment,5,pearson_entry_abs,6,5,0.0,1.0,0.4286,user > catalogue > carts > orders > payment > shipping,0.453649524325486,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run09
sockshop_mesh_extended,mesh_e1,run09,payment,5,anomaly_z_mean_shift,6,6,0.0,0.0,0.2857,shipping > orders > carts > user > catalogue > payment,0.27484307321549206,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run09
sockshop_mesh_extended,mesh_e1,run10,payment,5,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run10
sockshop_mesh_extended,mesh_e1,run10,payment,5,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run10
sockshop_mesh_extended,mesh_e1,run10,payment,5,pearson_entry_abs,6,4,0.0,1.0,0.5714,catalogue > user > orders > payment > shipping > carts,0.5860312730754854,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run10
sockshop_mesh_extended,mesh_e1,run10,payment,5,anomaly_z_mean_shift,6,6,0.0,0.0,0.2857,carts > orders > user > catalogue > shipping > payment,0.009321450573105518,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e1\run10
sockshop_mesh_extended,mesh_e2,run01,user,7,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e2\run01
sockshop_mesh_extended,mesh_e2,run01,user,7,dycause,6,,0.0,0.0,0.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e2\run01
sockshop_mesh_extended,mesh_e2,run01,user,7,pearson_entry_abs,6,4,0.0,1.0,0.5714,payment > carts > orders > user > catalogue > shipping,0.1295702496367294,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e2\run01
sockshop_mesh_extended,mesh_e2,run01,user,7,anomaly_z_mean_shift,6,1,1.0,1.0,1.0,user > payment > orders > catalogue > carts > shipping,1.4637104774848038,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e2\run01
sockshop_mesh_extended,mesh_e2,run02,user,7,random_expected,6,expected,0.3333333333333333,0.8333333333333334,0.6428571428571429,random permutation,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e2\run02
sockshop_mesh_extended,mesh_e2,run02,user,7,dycause,6,1,1.0,1.0,1.0,,,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e2\run02
sockshop_mesh_extended,mesh_e2,run02,user,7,pearson_entry_abs,6,6,0.0,0.0,0.2857,payment > orders > catalogue > carts > shipping > user,0.02228690759831792,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e2\run02
sockshop_mesh_extended,mesh_e2,run02,user,7,anomaly_z_mean_shift,6,5,0.0,1.0,0.4286,payment > orders > shipping > catalogue > user > carts,0.046954731412162935,D:\project\homework\sockshop\data\sockshop_mesh_extended\mesh_e2\run02
