experiment,run,dataset,desc,group,fault_type,object_role,root,root_idx,baseline_mean,fault_mean,fault_baseline_ratio,baseline_seconds,fault_seconds,rate_window,load_profile,data_root,dataset_prefix,path,quality_valid,min_valid_ratio,missing_points,zero_points,dycause_log,dycause_ok,lag,step,edge_thres,root_rank,pr1,pr2,pr3,pr4,pr5,pr_avg,acc
el_e13,run01,extended_el_e13_mesh_run01,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.016563698822711262,0.019457298275650653,1.1746952467507947,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run01,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run01\dycause_lag5_step60_edge0.8.log,True,5,60,0.8,5,0.0,0.0,0.0,0.0,1.0,0.2,0.4286
el_e13,run01,extended_el_e13_mesh_run01,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.016563698822711262,0.019457298275650653,1.1746952467507947,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run01,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run01\dycause_lag7_step30_edge0.4.log,True,7,30,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
el_e13,run01,extended_el_e13_mesh_run01,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.016563698822711262,0.019457298275650653,1.1746952467507947,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run01,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run01\dycause_lag7_step30_edge0.6.log,True,7,30,0.6,5,0.0,0.0,0.0,0.0,1.0,0.2,0.4286
el_e13,run01,extended_el_e13_mesh_run01,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.016563698822711262,0.019457298275650653,1.1746952467507947,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run01,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run01\dycause_lag7_step30_edge0.8.log,True,7,30,0.8,5,0.0,0.0,0.0,0.0,1.0,0.2,0.4286
el_e13,run01,extended_el_e13_mesh_run01,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.016563698822711262,0.019457298275650653,1.1746952467507947,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run01,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run01\dycause_lag7_step60_edge0.4.log,True,7,60,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
el_e13,run01,extended_el_e13_mesh_run01,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.016563698822711262,0.019457298275650653,1.1746952467507947,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run01,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run01\dycause_lag7_step60_edge0.6.log,True,7,60,0.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
el_e13,run01,extended_el_e13_mesh_run01,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.016563698822711262,0.019457298275650653,1.1746952467507947,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run01,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run01\dycause_lag7_step60_edge0.8.log,True,7,60,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
el_e13,run02,extended_el_e13_mesh_run02,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.009146415935671143,0.014857919827091106,1.6244526743142111,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run02,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run02\dycause_lag7_step30_edge0.8.log,True,7,30,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
el_e13,run03,extended_el_e13_mesh_run03,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.009650641769239568,0.022226081231026377,2.3030676883966135,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run03,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run03\dycause_lag7_step30_edge0.8.log,True,7,30,0.8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
el_e13,run04,extended_el_e13_mesh_run04,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.01448596402382494,0.014016406167647627,0.9675853222191471,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run04,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run04\dycause_lag7_step30_edge0.8.log,True,7,30,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
el_e13,run05,extended_el_e13_mesh_run05,Extended: NetworkLoss 5% carts,extended,network-loss,core,carts,3,0.012990046442413625,0.013816920524327024,1.063654436154561,300,300,15s,legacy-compressed-v1,D:\project\homework\sockshop\data\sockshop_mesh_extended,extended_,data\sockshop_mesh_extended\el_e13\run05,True,1.0,0,0,data\sockshop_mesh_extended\el_e13\run05\dycause_lag7_step30_edge0.8.log,True,7,30,0.8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.2857
