case_id,dataset_group,experiment,run,root_service,entry_service,entry_index_0based,method,graph_source,root_rank,top1,top2,top5,mrr,acc,top_services,root_score,root_path_score,root_pearson_score,root_final_score,root_in_top_paths,dycause_entry_arg,entry_arg_zero_based,lambda
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,path_plus_pearson,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,normalized_path_plus_pearson,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.5469065971351077,0.0,0.38112772085894037,0.5469065971351077,False,1,False,
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_0,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,0
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_0.1,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,0.1
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_0.5,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,0.5
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_1,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,1
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_2,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,2
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_5,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,5
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_10,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,10
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_50,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,50
extended_el_e11_mesh_run01,sockshop_mesh_extended,el_e11,run01,carts,front-end,0,pearson_plus_lambda_path_100,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > payment > shipping > orders > carts,0.38112772085894037,0.0,0.38112772085894037,0.38112772085894037,False,1,False,100
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,original_dycause,original_dycause,4,0.0,0.0,1.0,0.25,0.5714285714285714,user > catalogue > payment > carts > shipping,0.1668630360834078,,,0.1668630360834078,,1,False,
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_only,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > catalogue > user > payment > carts > shipping,0.16370006047929078,0.006666666666666667,0.16370006047929078,0.16370006047929078,True,1,False,
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,path_only,scoring_ablation,4,0.0,0.0,1.0,0.25,0.5714285714285714,payment > catalogue > shipping > carts > user > orders,0.006666666666666667,0.006666666666666667,0.16370006047929078,0.006666666666666667,True,1,False,
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,path_plus_pearson,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > catalogue > user > payment > carts > shipping,0.17036672714595744,0.006666666666666667,0.16370006047929078,0.17036672714595744,True,1,False,
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,normalized_path_plus_pearson,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > payment > user > orders > shipping > carts,0.6376452583717693,0.006666666666666667,0.16370006047929078,0.6376452583717693,True,1,False,
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_0,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > catalogue > user > payment > carts > shipping,0.16370006047929078,0.006666666666666667,0.16370006047929078,0.16370006047929078,True,1,False,0
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_0.1,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > catalogue > user > payment > carts > shipping,0.16436672714595746,0.006666666666666667,0.16370006047929078,0.16436672714595746,True,1,False,0.1
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_0.5,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > catalogue > user > payment > carts > shipping,0.1670333938126241,0.006666666666666667,0.16370006047929078,0.1670333938126241,True,1,False,0.5
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_1,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,orders > catalogue > user > payment > carts > shipping,0.17036672714595744,0.006666666666666667,0.16370006047929078,0.17036672714595744,True,1,False,1
